"","RR","DET","NRLINE","maxL","L","ENTR","rENTR","LAM","TT","type","filename","CRQA"
"189",0.0185075584978202,89.2716535433071,235,13,3.85957446808511,1.81565541770099,0.730673491439161,93.8976377952756,5.78181818181818,"Resp","Study2_SurrogateGroup8&6a_Synchronous.csv","Surrogate"
"190",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&6a_Synchronous.csv","Surrogate"
"191",0.0608053447497281,73.397243858598,926,11,2.64578833693305,1.09381965557302,0.475039840612679,78.220491312163,3.2274412855377,"Resp","Study2_SurrogateGroup8&6a_Conversation.csv","Surrogate"
"192",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&6a_Conversation.csv","Surrogate"
"193",3.55962648978104,91.9513231087298,51386,38,3.49673062701903,1.67650550133348,0.508673690323142,99.0788645470316,7.74753901560624,"Resp","Study2_SurrogateGroup8&5d_TurnTaking.csv","Surrogate"
"194",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5d_TurnTaking.csv","Surrogate"
"195",10.2919148382711,95.7121364979911,111103,63,4.86723130788548,2.1823136077768,0.569996868805212,98.8284748402627,8.27032511293786,"Resp","Study2_SurrogateGroup8&5d_Synchronous.csv","Surrogate"
"196",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5d_Synchronous.csv","Surrogate"
"197",5.71082049143761,95.8201490252118,70354,55,4.26983540381499,2.00096151160367,0.53882393438495,98.8137312442584,8.79521321901085,"Resp","Study2_SurrogateGroup8&5d_Conversation.csv","Surrogate"
"198",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5d_Conversation.csv","Surrogate"
"199",0.421903112566942,94.6720780622598,5839,16,3.75526631272478,1.79739285613584,0.663722133143721,98.3161348819136,6.3499721137758,"Resp","Study2_SurrogateGroup8&5c_TurnTaking.csv","Surrogate"
"200",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5c_TurnTaking.csv","Surrogate"
"201",0.0158662238696864,80.4822043628014,205,11,3.41951219512195,1.61601416269223,0.701826033534738,98.0482204362801,5.14457831325301,"Resp","Study2_SurrogateGroup8&5c_Synchronous.csv","Surrogate"
"202",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5c_Synchronous.csv","Surrogate"
"203",0.275955712286888,89.6494818139811,4130,11,3.28837772397094,1.55993881379825,0.677472818939283,97.8810482540102,6.15269709543568,"Resp","Study2_SurrogateGroup8&5c_Conversation.csv","Surrogate"
"204",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5c_Conversation.csv","Surrogate"
"205",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup8&5b_TurnTaking.csv","Surrogate"
"206",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5b_TurnTaking.csv","Surrogate"
"207",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup8&5b_Synchronous.csv","Surrogate"
"208",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5b_Synchronous.csv","Surrogate"
"209",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup8&5b_Conversation.csv","Surrogate"
"210",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5b_Conversation.csv","Surrogate"
"211",1.70535493252847,82.0440513576449,28338,21,2.71042416543158,1.14867191884703,0.405430788068545,86.7194342968233,2.82825291761017,"Resp","Study2_SurrogateGroup8&5a_TurnTaking.csv","Surrogate"
"212",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5a_TurnTaking.csv","Surrogate"
"213",2.41525460006642,92.1562120537903,27701,35,4.41099599292444,2.03491542761007,0.587152479208298,93.9436906530708,5.34863448986603,"Resp","Study2_SurrogateGroup8&5a_Synchronous.csv","Surrogate"
"214",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5a_Synchronous.csv","Surrogate"
"215",2.40228473623723,87.8409426966036,39258,17,2.95078710071832,1.34793907872445,0.486166256074051,92.2859937669192,3.19802396468362,"Resp","Study2_SurrogateGroup8&5a_Conversation.csv","Surrogate"
"216",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&5a_Conversation.csv","Surrogate"
"217",0.282713885714733,91.3079896907216,4329,16,3.27350427350427,1.54666668540064,0.571136637264378,99.0786082474227,8.09741969457609,"Resp","Study2_SurrogateGroup8&10d_TurnTaking.csv","Surrogate"
"218",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10d_TurnTaking.csv","Surrogate"
"219",0.290601457397367,90.2902275434088,4318,14,3.3358036127837,1.58441198097603,0.617716672014173,97.5991976430765,6.51737128505651,"Resp","Study2_SurrogateGroup8&10d_Synchronous.csv","Surrogate"
"220",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10d_Synchronous.csv","Surrogate"
"221",1.12775880570871,94.0639638184461,14290,15,4.07522743177047,1.92990462280204,0.731285600030294,97.7741883379099,7.39909546510207,"Resp","Study2_SurrogateGroup8&10d_Conversation.csv","Surrogate"
"222",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10d_Conversation.csv","Surrogate"
"223",0.0939950805597954,92.8294573643411,1322,12,3.6232980332829,1.70970325841901,0.713001638484304,96.453488372093,4.92284866468843,"Resp","Study2_SurrogateGroup8&10c_TurnTaking.csv","Surrogate"
"224",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10c_TurnTaking.csv","Surrogate"
"225",25.7267814390319,98.9233241993613,154887,222,9.02015017399782,2.96006363414379,0.591545842653583,99.6887368920421,22.0089729560732,"Resp","Study2_SurrogateGroup8&10c_Synchronous.csv","Surrogate"
"226",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10c_Synchronous.csv","Surrogate"
"227",2.77686241870837,94.6680661243768,36677,20,3.93467295580336,1.87377295861329,0.636376902992823,99.4752033586985,11.8998665934238,"Resp","Study2_SurrogateGroup8&10c_Conversation.csv","Surrogate"
"228",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10c_Conversation.csv","Surrogate"
"229",8.641153560091,98.5966620921688,70462,62,6.63779058215776,2.62430034534546,0.651943121239721,99.2063140719566,8.25316988477929,"Resp","Study2_SurrogateGroup8&10b_TurnTaking.csv","Surrogate"
"230",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10b_TurnTaking.csv","Surrogate"
"231",18.4920019476655,99.0736307880837,99342,343,10.1240361579191,3.04612508128216,0.578815201340215,99.2045479172454,11.1528732959013,"Resp","Study2_SurrogateGroup8&10b_Synchronous.csv","Surrogate"
"232",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10b_Synchronous.csv","Surrogate"
"233",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup8&10b_Conversation.csv","Surrogate"
"234",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10b_Conversation.csv","Surrogate"
"235",3.0112489887787,91.4595268197959,42590,42,3.54987086170463,1.70040107667419,0.521900151462909,95.360753023163,4.51141892278633,"Resp","Study2_SurrogateGroup8&10a_TurnTaking.csv","Surrogate"
"236",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10a_TurnTaking.csv","Surrogate"
"237",1.35595190147858,86.4529736555745,19217,17,3.34875370765468,1.59644691342815,0.57579651126132,90.510095785698,3.72226519337017,"Resp","Study2_SurrogateGroup8&10a_Synchronous.csv","Surrogate"
"238",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10a_Synchronous.csv","Surrogate"
"239",5.89646077554321,92.5785075456834,82431,34,3.63542841892007,1.74607515421962,0.529782032669733,96.2940422311126,4.55201168309602,"Resp","Study2_SurrogateGroup8&10a_Conversation.csv","Surrogate"
"240",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup8&10a_Conversation.csv","Surrogate"
"241",0.326323231230266,68.9349112426035,4441,15,2.78068002702094,1.20285480121195,0.468958499204984,89.2932901641175,4.05886830753616,"Resp","Study2_SurrogateGroup7&9d_TurnTaking.csv","Surrogate"
"242",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9d_TurnTaking.csv","Surrogate"
"243",0.874372842416701,77.76875,12374,26,3.01672862453532,1.38670202037194,0.448619532502809,87.25625,3.94861883661733,"Resp","Study2_SurrogateGroup7&9d_Synchronous.csv","Surrogate"
"244",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9d_Synchronous.csv","Surrogate"
"245",0.723306717788332,65.4544538746317,9909,14,2.62286809970734,1.06899460986451,0.416770259714783,86.604377061979,3.61826599326599,"Resp","Study2_SurrogateGroup7&9d_Conversation.csv","Surrogate"
"246",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9d_Conversation.csv","Surrogate"
"247",0.163143399514249,34.2117016525234,1293,7,2.36968290796597,0.777008567805543,0.433656738613639,61.3108530594015,2.76764112903226,"Resp","Study2_SurrogateGroup7&9c_TurnTaking.csv","Surrogate"
"248",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9c_TurnTaking.csv","Surrogate"
"249",0.1561666328758,58.3926280181967,1935,10,2.58708010335917,1.03506228870152,0.471077148589139,75.6794587658929,3.09689737470167,"Resp","Study2_SurrogateGroup7&9c_Synchronous.csv","Surrogate"
"250",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9c_Synchronous.csv","Surrogate"
"251",0.373721525729605,50.3850653148762,4045,12,2.55550061804697,0.997693151784445,0.433292630452648,69.8479235718464,2.79609756097561,"Resp","Study2_SurrogateGroup7&9c_Conversation.csv","Surrogate"
"252",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9c_Conversation.csv","Surrogate"
"253",0.314063795335549,52.7869613131489,3681,9,2.47242597120348,0.917310687332159,0.441133193189517,90.4877907313961,4.39712514092446,"Resp","Study2_SurrogateGroup7&9b_TurnTaking.csv","Surrogate"
"254",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9b_TurnTaking.csv","Surrogate"
"255",0.164600687584944,59.3514829570606,1989,12,2.69632981397687,1.13345391956694,0.515857109581885,91.8326693227092,4.85263157894737,"Resp","Study2_SurrogateGroup7&9b_Synchronous.csv","Surrogate"
"256",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9b_Synchronous.csv","Surrogate"
"257",0.378184470446107,54.0436395164009,4580,9,2.44978165938865,0.885792459962019,0.425976129748013,89.2587062280237,4.07364255880413,"Resp","Study2_SurrogateGroup7&9b_Conversation.csv","Surrogate"
"258",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9b_Conversation.csv","Surrogate"
"259",0.167405967121031,33.8520130576714,1354,7,2.29763663220089,0.694536375026869,0.387628131428878,69.9020674646355,2.89108910891089,"Resp","Study2_SurrogateGroup7&9a_TurnTaking.csv","Surrogate"
"260",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9a_TurnTaking.csv","Surrogate"
"261",0.278833856226509,47.5795387731103,2925,9,2.48991452991453,0.939297620247526,0.451706672883303,83.6806689749788,3.53644395361679,"Resp","Study2_SurrogateGroup7&9a_Synchronous.csv","Surrogate"
"262",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9a_Synchronous.csv","Surrogate"
"263",0.0815716997571247,49.5310406431443,876,11,2.53196347031963,0.983160512801101,0.50524455781188,81.9115676641358,3.19512195121951,"Resp","Study2_SurrogateGroup7&9a_Conversation.csv","Surrogate"
"264",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&9a_Conversation.csv","Surrogate"
"265",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8d_TurnTaking.csv","Surrogate"
"266",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8d_TurnTaking.csv","Surrogate"
"267",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8d_Synchronous.csv","Surrogate"
"268",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8d_Synchronous.csv","Surrogate"
"269",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8d_Conversation.csv","Surrogate"
"270",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8d_Conversation.csv","Surrogate"
"271",0.0166130840059173,40.0219298245614,164,4,2.22560975609756,0.570704241148476,0.519477387095645,96.2719298245614,4.34653465346535,"Resp","Study2_SurrogateGroup7&8c_TurnTaking.csv","Surrogate"
"272",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8c_TurnTaking.csv","Surrogate"
"273",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8c_Synchronous.csv","Surrogate"
"274",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8c_Synchronous.csv","Surrogate"
"275",0.0921916865723109,76.0719225449516,1415,8,2.7208480565371,1.16184134738332,0.597068342516927,92.4916024501087,3.5063670411985,"Resp","Study2_SurrogateGroup7&8c_Conversation.csv","Surrogate"
"276",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8c_Conversation.csv","Surrogate"
"277",0.00734108865612355,95.2853598014888,110,7,3.49090909090909,1.56990842772623,0.876182576226371,99.5037220843672,6.91379310344828,"Resp","Study2_SurrogateGroup7&8b_TurnTaking.csv","Surrogate"
"278",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8b_TurnTaking.csv","Surrogate"
"279",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8b_Synchronous.csv","Surrogate"
"280",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8b_Synchronous.csv","Surrogate"
"281",0.00703141494110097,87.5647668393782,114,5,2.96491228070175,1.19774050223797,0.863987141425286,99.7409326424871,7.7,"Resp","Study2_SurrogateGroup7&8b_Conversation.csv","Surrogate"
"282",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8b_Conversation.csv","Surrogate"
"283",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8a_TurnTaking.csv","Surrogate"
"284",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8a_TurnTaking.csv","Surrogate"
"285",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8a_Synchronous.csv","Surrogate"
"286",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8a_Synchronous.csv","Surrogate"
"287",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&8a_Conversation.csv","Surrogate"
"288",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&8a_Conversation.csv","Surrogate"
"289",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&6d_TurnTaking.csv","Surrogate"
"290",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6d_TurnTaking.csv","Surrogate"
"291",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&6d_Synchronous.csv","Surrogate"
"292",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6d_Synchronous.csv","Surrogate"
"293",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&6d_Conversation.csv","Surrogate"
"294",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6d_Conversation.csv","Surrogate"
"295",0.0311859647128623,39.1939252336449,298,6,2.25167785234899,0.601543136832014,0.373759765558303,89.661214953271,3.89593908629442,"Resp","Study2_SurrogateGroup7&6c_TurnTaking.csv","Surrogate"
"296",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6c_TurnTaking.csv","Surrogate"
"297",0.0879291189655295,39.030453697949,785,8,2.4,0.834126343673558,0.428656145340783,65.44437538844,3.02586206896552,"Resp","Study2_SurrogateGroup7&6c_Synchronous.csv","Surrogate"
"298",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6c_Synchronous.csv","Surrogate"
"299",0.0128969994256463,60.0282485875706,160,8,2.65625,1.08325441127497,0.556682646318927,75.9887005649718,3.18343195266272,"Resp","Study2_SurrogateGroup7&6c_Conversation.csv","Surrogate"
"300",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6c_Conversation.csv","Surrogate"
"301",0.0649950479529748,91.5078475336323,809,13,4.03584672435105,1.90002357658023,0.764625736239358,98.9349775784753,6.88109161793372,"Resp","Study2_SurrogateGroup7&6b_TurnTaking.csv","Surrogate"
"302",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6b_TurnTaking.csv","Surrogate"
"303",0.100061042154061,37.7025304933552,824,9,2.51334951456311,0.958215375449904,0.534790183563385,75.059166211542,3.62620932277924,"Resp","Study2_SurrogateGroup7&6b_Synchronous.csv","Surrogate"
"304",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6b_Synchronous.csv","Surrogate"
"305",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&6b_Conversation.csv","Surrogate"
"306",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6b_Conversation.csv","Surrogate"
"307",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&6a_TurnTaking.csv","Surrogate"
"308",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6a_TurnTaking.csv","Surrogate"
"309",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&6a_Synchronous.csv","Surrogate"
"310",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6a_Synchronous.csv","Surrogate"
"311",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&6a_Conversation.csv","Surrogate"
"312",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&6a_Conversation.csv","Surrogate"
"313",0.0143725035972245,64.0050697084918,205,5,2.46341463414634,0.867396458243131,0.625694284396008,97.3384030418251,6.73684210526316,"Resp","Study2_SurrogateGroup7&5d_TurnTaking.csv","Surrogate"
"314",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5d_TurnTaking.csv","Surrogate"
"315",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&5d_Synchronous.csv","Surrogate"
"316",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5d_Synchronous.csv","Surrogate"
"317",1.82161008836813e-05,NA,0,0,0,NA,NA,0,0,"Resp","Study2_SurrogateGroup7&5d_Conversation.csv","Surrogate"
"318",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5d_Conversation.csv","Surrogate"
"319",0.0896596485494792,28.5453067858594,656,5,2.14176829268293,0.427571045921271,0.308427313789163,97.054043071922,5.94154228855721,"Resp","Study2_SurrogateGroup7&5c_TurnTaking.csv","Surrogate"
"320",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5c_TurnTaking.csv","Surrogate"
"321",0.255845136911303,75.0729797080812,3889,10,2.71123682180509,1.1562048944028,0.526211524451684,94.3965824136703,4.84045271997079,"Resp","Study2_SurrogateGroup7&5c_Synchronous.csv","Surrogate"
"322",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5c_Synchronous.csv","Surrogate"
"323",0.733380221577008,69.980129160457,10049,17,2.80366205592596,1.23037273844336,0.466216752715536,94.7764530551416,5.24927775484936,"Resp","Study2_SurrogateGroup7&5c_Conversation.csv","Surrogate"
"324",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5c_Conversation.csv","Surrogate"
"325",0.793438706190505,94.6506876047478,9479,36,4.3492984492035,2.0342783256438,0.617226643292584,97.910783570953,6.1762490948588,"Resp","Study2_SurrogateGroup7&5b_TurnTaking.csv","Surrogate"
"326",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5b_TurnTaking.csv","Surrogate"
"327",0.242857056981239,83.7083708370837,3117,24,3.58036573628489,1.70022209669641,0.558452805480971,94.1869186918692,5.49300087489064,"Resp","Study2_SurrogateGroup7&5b_Synchronous.csv","Surrogate"
"328",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5b_Synchronous.csv","Surrogate"
"329",0.352463335998349,90.3044084965631,4613,25,3.78777368306959,1.80309032277168,0.5750577735438,95.0436715075714,5.08432402543544,"Resp","Study2_SurrogateGroup7&5b_Conversation.csv","Surrogate"
"330",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5b_Conversation.csv","Surrogate"
"331",0.0083611903056097,28.9760348583878,57,5,2.33333333333333,0.716677332568308,0.516973416806914,76.0348583877996,2.40689655172414,"Resp","Study2_SurrogateGroup7&5a_TurnTaking.csv","Surrogate"
"332",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5a_TurnTaking.csv","Surrogate"
"333",0.000346105916789944,NA,0,0,0,NA,NA,0,0,"Resp","Study2_SurrogateGroup7&5a_Synchronous.csv","Surrogate"
"334",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5a_Synchronous.csv","Surrogate"
"335",0.0279981470582181,70.9173715029278,434,7,2.51152073732719,0.961888275854243,0.536840068309311,87.0527000650618,2.92139737991266,"Resp","Study2_SurrogateGroup7&5a_Conversation.csv","Surrogate"
"336",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&5a_Conversation.csv","Surrogate"
"337",0.0242091980744124,91.04589917231,360,10,3.36111111111111,1.57311073575896,0.756506352416215,98.1188863807374,6.97326203208556,"Resp","Study2_SurrogateGroup7&10d_TurnTaking.csv","Surrogate"
"338",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10d_TurnTaking.csv","Surrogate"
"339",0.00761433016937877,85.4066985645933,111,9,3.21621621621622,1.43012263025054,0.687743608841845,98.8038277511962,6.88333333333333,"Resp","Study2_SurrogateGroup7&10d_Synchronous.csv","Surrogate"
"340",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10d_Synchronous.csv","Surrogate"
"341",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&10d_Conversation.csv","Surrogate"
"342",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10d_Conversation.csv","Surrogate"
"343",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&10c_TurnTaking.csv","Surrogate"
"344",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10c_TurnTaking.csv","Surrogate"
"345",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&10c_Synchronous.csv","Surrogate"
"346",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10c_Synchronous.csv","Surrogate"
"347",0.528503734938245,80.4949505394134,7727,15,3.02238902549502,1.36645642037964,0.517782014450914,98.6695619205184,9.70077939681464,"Resp","Study2_SurrogateGroup7&10c_Conversation.csv","Surrogate"
"348",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10c_Conversation.csv","Surrogate"
"349",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&10b_TurnTaking.csv","Surrogate"
"350",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10b_TurnTaking.csv","Surrogate"
"351",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup7&10b_Synchronous.csv","Surrogate"
"352",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10b_Synchronous.csv","Surrogate"
"353",0.0370697652982914,96.2162162162162,413,14,4.7409200968523,2.09190827736824,0.841845820464409,98.9189189189189,5.75142857142857,"Resp","Study2_SurrogateGroup7&10b_Conversation.csv","Surrogate"
"354",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10b_Conversation.csv","Surrogate"
"355",0.0321878502614648,44.9915110356537,337,8,2.35905044510386,0.767585471705916,0.428397608545423,94.2840973401245,3.99520383693046,"Resp","Study2_SurrogateGroup7&10a_TurnTaking.csv","Surrogate"
"356",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10a_TurnTaking.csv","Surrogate"
"357",0.0314592062261176,73.6537348002316,458,10,2.77729257641921,1.20158445268368,0.546864651468813,85.7556456282571,3.4203233256351,"Resp","Study2_SurrogateGroup7&10a_Synchronous.csv","Surrogate"
"358",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10a_Synchronous.csv","Surrogate"
"359",0.0650496962556258,75.3290394847382,943,10,2.8525980911983,1.27010522767088,0.57804980008492,90.8989078689443,3.80093676814988,"Resp","Study2_SurrogateGroup7&10a_Conversation.csv","Surrogate"
"360",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup7&10a_Conversation.csv","Surrogate"
"361",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup6&9d_TurnTaking.csv","Surrogate"
"362",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup6&9d_TurnTaking.csv","Surrogate"
"363",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup6&9d_Synchronous.csv","Surrogate"
"364",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup6&9d_Synchronous.csv","Surrogate"
"365",0,NA,0,0,0,NA,NA,NA,NA,"Resp","Study2_SurrogateGroup6&9d_Conversation.csv","Surrogate"
"366",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup6&9d_Conversation.csv","Surrogate"
"367",0.0221507786745564,55.016447368421,279,6,2.39784946236559,0.827189124110539,0.513961500297644,69.5723684210526,2.4593023255814,"Resp","Study2_SurrogateGroup6&9c_TurnTaking.csv","Surrogate"
"368",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup6&9c_TurnTaking.csv","Surrogate"
"369",0.156130200674032,54.1710418854276,1612,17,2.8802729528536,1.26848141513565,0.468411336916637,78.7072686967682,3.14059590316574,"Resp","Study2_SurrogateGroup6&9c_Synchronous.csv","Surrogate"
"370",0,NA,0,0,0,NA,NA,NA,NA,"HR","Study2_SurrogateGroup6&9c_Synchronous.csv","Surrogate"
